order_id,customer_id,order_date,discount_amount,shipping_amount,order_status,payment_type
1955,162,2024-12-10,0.00,8.99,Cancelled,PayPal
1956,99,2023-12-09,0.00,6.99,Completed,PayPal
1957,142,2025-05-21,0.00,8.99,Cancelled,Cash
1958,52,2024-05-31,0.00,4.99,Cancelled,Card
1959,43,2025-11-25,0.08,14.99,Completed,Bank Transfer
1960,40,2025-07-20,0.00,4.99,Cancelled,Bank Transfer
1961,130,2024-12-05,0.00,6.99,Cancelled,Bank Transfer
1962,31,2025-01-24,0.00,8.99,Completed,Card
1963,14,2026-02-10,0.00,6.99,Cancelled,Card
1964,80,2023-01-01,0.00,8.99,Completed,Bank Transfer
1965,81,2024-08-25,0.00,4.99,Completed,PayPal
1966,114,2023-11-29,0.00,14.99,Cancelled,PayPal
1967,99,2023-02-17,0.00,8.99,Completed,PayPal
1968,124,2025-03-18,0.00,14.99,Cancelled,Card
1969,93,2025-07-02,0.00,14.99,Cancelled,Cash
1970,11,2026-02-16,0.14,14.99,Cancelled,PayPal
1971,111,2025-10-15,0.00,4.99,Cancelled,Cash
1972,117,2024-09-17,0.00,4.99,Cancelled,PayPal
1973,128,2025-07-19,0.00,14.99,Completed,Cash
1974,19,2024-02-02,0.00,14.99,Cancelled,Bank Transfer
1975,140,2024-03-19,0.00,8.99,Completed,Bank Transfer
1976,90,2026-01-03,0.00,8.99,Completed,Card
1977,26,2024-06-22,0.14,4.99,Cancelled,Bank Transfer
1978,128,2024-11-22,0.00,6.99,Completed,Card
1979,63,2024-03-12,0.10,6.99,Completed,Cash
1980,161,2024-10-03,0.09,6.99,Completed,Card
1981,18,2023-05-30,0.00,4.99,Cancelled,Card
1982,112,2024-03-06,0.14,4.99,Cancelled,Cash
1983,67,2025-09-12,0.00,8.99,Cancelled,Cash
1984,96,2025-11-09,0.06,4.99,Completed,PayPal
1985,129,2025-05-28,0.00,14.99,Completed,Card
1986,52,2024-10-25,0.14,8.99,Completed,PayPal
1987,116,2024-12-09,0.14,6.99,Completed,Bank Transfer
1988,144,2024-08-04,0.13,6.99,Cancelled,PayPal
1989,152,2025-10-14,0.00,6.99,Cancelled,Cash
1990,100,2025-11-03,0.00,8.99,Completed,Card
1991,1,2024-04-27,0.00,4.99,Completed,Cash
1992,36,2025-12-15,0.00,4.99,Cancelled,Card
1993,107,2024-09-12,0.15,8.99,Completed,Bank Transfer
1994,86,2023-03-13,0.09,14.99,Cancelled,Card
1995,63,2024-12-22,0.14,14.99,Cancelled,PayPal
1996,62,2024-01-10,0.00,6.99,Completed,Card
1997,16,2025-05-10,0.00,14.99,Completed,Card
1998,87,2024-06-23,0.07,14.99,Cancelled,Cash
1999,89,2026-01-08,0.00,14.99,Completed,Bank Transfer
2000,38,2025-09-10,0.00,6.99,Completed,Cash
2001,28,2024-11-21,0.00,8.99,Completed,Cash
2002,74,2026-01-20,0.00,6.99,Completed,Bank Transfer
2003,51,2025-04-02,0.00,4.99,Completed,Card
2004,156,2023-08-01,0.00,8.99,Completed,Card
2005,6,2024-10-08,0.00,14.99,Completed,Bank Transfer
2006,83,2023-10-21,0.15,8.99,Completed,Cash
2007,13,2023-05-31,0.00,8.99,Completed,Card
2008,1,2024-03-11,0.07,6.99,Completed,PayPal
2009,37,2025-12-09,0.06,8.99,Completed,PayPal
2010,32,2023-08-21,0.00,8.99,Completed,Cash
2011,113,2023-03-16,0.00,14.99,Completed,Cash
2012,49,2025-04-05,0.00,6.99,Completed,Cash
2013,11,2023-07-24,0.00,14.99,Completed,Cash
2014,6,2023-08-04,0.10,6.99,Completed,PayPal
2015,138,2023-02-22,0.00,6.99,Completed,Card
2016,59,2023-06-11,0.00,8.99,Completed,Cash
2017,16,2023-10-31,0.00,6.99,Completed,Cash
2018,73,2025-08-07,0.09,8.99,Completed,PayPal
2019,56,2025-12-22,0.00,8.99,Completed,Bank Transfer
2020,25,2024-06-17,0.14,14.99,Completed,PayPal
2021,111,2024-06-03,0.00,8.99,Completed,Bank Transfer
2022,129,2025-02-26,0.00,4.99,Completed,Cash
2023,59,2025-08-29,0.00,4.99,Completed,Card
2024,114,2025-09-29,0.00,8.99,Completed,Cash
2025,82,2025-04-28,0.00,8.99,Completed,Bank Transfer
2026,136,2025-11-11,0.00,6.99,Completed,Bank Transfer
2027,112,2023-07-30,0.12,14.99,Completed,Cash
2028,142,2024-07-03,0.09,8.99,Completed,Card
2029,155,2023-08-01,0.00,8.99,Completed,PayPal
2030,54,2023-05-22,0.00,14.99,Completed,Bank Transfer
2031,62,2023-04-20,0.00,6.99,Completed,Card
2032,156,2025-02-17,0.00,6.99,Completed,Bank Transfer
2033,135,2024-12-13,0.00,4.99,Completed,Bank Transfer
2034,87,2024-02-21,0.00,14.99,Completed,Bank Transfer
2035,120,2023-02-02,0.11,4.99,Completed,PayPal
2036,65,2025-06-27,0.08,6.99,Completed,Card
2037,10,2023-05-31,0.00,14.99,Completed,PayPal
2038,94,2024-02-25,0.00,6.99,Completed,Cash
2039,66,2024-10-02,0.00,4.99,Completed,Bank Transfer
2040,38,2024-04-12,0.00,6.99,Completed,Card
2041,129,2023-11-28,0.00,6.99,Completed,Bank Transfer
2042,89,2025-08-07,0.00,14.99,Completed,Cash
2043,87,2025-08-27,0.00,8.99,Completed,PayPal
2044,14,2023-10-12,0.07,14.99,Completed,Cash
2045,2,2025-08-27,0.00,6.99,Completed,Cash
2046,121,2024-11-04,0.00,8.99,Completed,Cash
2047,102,2023-06-11,0.12,14.99,Completed,Cash
2048,62,2025-02-28,0.00,6.99,Completed,Bank Transfer
2049,91,2023-01-20,0.00,4.99,Completed,Bank Transfer
2050,11,2025-09-15,0.00,14.99,Completed,Card
2051,49,2025-11-24,0.00,8.99,Completed,Card
2052,32,2023-11-19,0.07,8.99,Completed,PayPal
2053,22,2025-07-25,0.00,14.99,Completed,Cash
2054,122,2026-02-07,0.00,6.99,Completed,Bank Transfer
2055,146,2023-05-17,0.06,14.99,Completed,Card
2056,84,2024-07-31,0.08,8.99,Completed,Bank Transfer
2057,91,2023-11-28,0.15,8.99,Completed,PayPal
2058,119,2025-04-08,0.00,14.99,Completed,Bank Transfer
2059,73,2026-01-21,0.00,8.99,Completed,Card
2060,83,2025-10-05,0.11,6.99,Completed,Card
2061,122,2023-08-24,0.08,14.99,Completed,Bank Transfer
2062,130,2023-09-18,0.05,14.99,Completed,Card
2063,151,2024-04-12,0.00,4.99,Completed,Cash
2064,97,2026-02-14,0.00,14.99,Completed,PayPal
2065,28,2024-12-30,0.00,6.99,Completed,PayPal
2066,118,2024-03-15,0.10,6.99,Completed,Cash
2067,67,2023-06-18,0.00,4.99,Completed,PayPal
2068,82,2024-01-13,0.00,8.99,Completed,Card
2069,7,2023-06-07,0.00,6.99,Completed,Cash
2070,10,2025-10-19,0.00,8.99,Completed,Card
2071,136,2025-09-12,0.07,14.99,Completed,Card
2072,67,2025-10-01,0.00,4.99,Completed,PayPal
2073,45,2024-03-30,0.00,8.99,Completed,Cash
2074,10,2023-10-27,0.00,14.99,Completed,PayPal
2075,18,2024-04-16,0.09,14.99,Completed,PayPal
2076,142,2024-06-24,0.07,4.99,Completed,Cash
2077,31,2024-10-02,0.00,6.99,Completed,Cash
2078,71,2023-08-21,0.14,8.99,Completed,Bank Transfer
2079,126,2023-10-04,0.12,8.99,Completed,PayPal
2080,10,2024-01-20,0.00,6.99,Completed,Bank Transfer
2081,99,2025-02-06,0.00,8.99,Completed,Card
2082,84,2024-10-15,0.00,8.99,Completed,Bank Transfer
2083,119,2023-12-28,0.00,14.99,Completed,Cash
2084,68,2025-07-17,0.09,14.99,Completed,Card
2085,96,2025-08-02,0.00,4.99,Completed,Card
2086,83,2024-06-16,0.10,6.99,Completed,Card
2087,11,2024-12-06,0.10,14.99,Completed,Cash
2088,97,2025-09-14,0.00,14.99,Completed,Card
2089,96,2025-05-27,0.00,14.99,Completed,Card
2090,102,2024-03-30,0.00,6.99,Completed,Card
2091,105,2026-01-07,0.08,4.99,Completed,Cash
2092,28,2023-04-02,0.07,6.99,Completed,Card
2093,161,2023-11-29,0.00,8.99,Completed,Card
2094,28,2024-04-29,0.00,8.99,Completed,PayPal
2095,73,2023-05-07,0.00,8.99,Completed,Card
2096,133,2023-04-27,0.00,14.99,Completed,Cash
2097,103,2025-03-30,0.00,4.99,Completed,Bank Transfer
2098,144,2025-07-08,0.00,4.99,Completed,Card
2099,137,2025-11-26,0.00,8.99,Completed,Bank Transfer
2100,19,2023-09-20,0.08,4.99,Completed,Card
2101,21,2025-12-20,0.00,14.99,Completed,Bank Transfer
2102,132,2024-12-06,0.00,6.99,Completed,PayPal
2103,64,2026-01-20,0.00,6.99,Completed,Bank Transfer
2104,76,2024-10-08,0.00,6.99,Completed,PayPal
2105,1,2023-06-28,0.08,6.99,Completed,Bank Transfer
2106,11,2025-08-16,0.08,8.99,Completed,Cash
2107,110,2024-04-26,0.00,4.99,Completed,Bank Transfer
2108,88,2026-01-04,0.00,14.99,Completed,Bank Transfer
2109,86,2023-08-16,0.00,6.99,Completed,Bank Transfer
2110,29,2023-09-01,0.00,4.99,Completed,PayPal
2111,139,2024-07-14,0.14,14.99,Completed,Card
2112,84,2023-05-05,0.12,6.99,Completed,PayPal
2113,125,2023-09-27,0.11,8.99,Completed,Bank Transfer
2114,113,2025-09-10,0.00,6.99,Completed,Cash
2115,42,2024-06-14,0.00,6.99,Completed,Bank Transfer
2116,141,2024-05-15,0.00,8.99,Completed,Card
2117,26,2023-10-18,0.07,6.99,Completed,PayPal
2118,131,2023-08-28,0.00,6.99,Completed,Cash
2119,4,2025-01-19,0.00,14.99,Completed,Cash
2120,135,2023-04-09,0.09,6.99,Completed,Card
2121,81,2024-01-19,0.00,14.99,Completed,PayPal
2122,117,2025-02-17,0.00,4.99,Completed,PayPal
2123,155,2025-10-25,0.00,6.99,Completed,Bank Transfer
2124,40,2025-02-24,0.00,6.99,Completed,PayPal
2125,119,2023-03-09,0.00,6.99,Completed,Cash
2126,128,2025-09-12,0.05,6.99,Completed,Bank Transfer
2127,124,2024-07-21,0.00,6.99,Completed,Cash
2128,129,2025-07-31,0.00,4.99,Completed,Card
2129,22,2024-09-27,0.00,4.99,Completed,Cash
2130,86,2024-11-05,0.00,14.99,Completed,PayPal
2131,57,2025-09-18,0.00,8.99,Completed,PayPal
2132,67,2026-01-15,0.00,4.99,Completed,Cash
2133,79,2024-08-06,0.00,14.99,Completed,Cash
2134,105,2024-04-22,0.00,6.99,Completed,PayPal
2135,1,2023-04-09,0.00,14.99,Completed,Bank Transfer
2136,106,2025-07-13,0.00,14.99,Completed,Card
2137,61,2023-10-31,0.00,4.99,Completed,Cash
2138,121,2023-11-17,0.00,14.99,Completed,Cash
2139,154,2024-12-10,0.00,6.99,Completed,Bank Transfer
2140,151,2025-02-09,0.00,14.99,Completed,Cash
2141,151,2025-09-18,0.00,4.99,Completed,PayPal
2142,91,2023-09-23,0.00,8.99,Completed,Bank Transfer
2143,122,2025-10-27,0.00,6.99,Completed,Card
2144,148,2025-12-16,0.15,4.99,Completed,Cash
2145,116,2024-04-13,0.07,8.99,Completed,Bank Transfer
2146,31,2023-03-19,0.11,14.99,Completed,Cash
2147,103,2025-08-04,0.00,8.99,Completed,Card
2148,148,2023-09-11,0.00,4.99,Completed,Bank Transfer
2149,31,2023-02-17,0.00,4.99,Completed,Cash
2150,107,2023-08-27,0.00,8.99,Completed,Card
2151,54,2024-08-06,0.00,4.99,Completed,Card
2152,24,2024-03-31,0.00,6.99,Completed,Bank Transfer
2153,65,2025-03-13,0.00,6.99,Completed,Bank Transfer
2154,87,2025-11-26,0.07,14.99,Completed,Bank Transfer
2155,90,2023-11-07,0.00,8.99,Completed,Card
2156,24,2023-02-26,0.14,4.99,Completed,PayPal
2157,39,2023-04-14,0.10,4.99,Completed,Bank Transfer
2158,13,2025-09-14,0.00,8.99,Completed,Cash
2159,97,2026-01-26,0.00,6.99,Completed,Bank Transfer
2160,148,2023-04-12,0.08,4.99,Completed,Card
2161,138,2023-01-27,0.00,14.99,Completed,Cash
2162,20,2025-02-27,0.00,4.99,Completed,Bank Transfer
2163,148,2025-08-06,0.00,6.99,Completed,Bank Transfer
2164,99,2023-05-24,0.11,8.99,Completed,Card
2165,48,2025-07-23,0.00,6.99,Completed,PayPal
2166,80,2025-08-09,0.00,14.99,Completed,Bank Transfer
2167,33,2023-11-28,0.08,4.99,Completed,Bank Transfer
2168,45,2024-05-15,0.00,6.99,Completed,Card
2169,111,2025-06-19,0.15,4.99,Completed,Cash
2170,103,2024-03-10,0.13,14.99,Completed,Card
2171,145,2023-06-14,0.00,14.99,Completed,PayPal
2172,7,2023-09-13,0.08,6.99,Completed,Bank Transfer
2173,67,2024-05-03,0.06,14.99,Completed,Cash
2174,31,2025-03-23,0.12,8.99,Completed,Card
2175,78,2023-06-30,0.00,6.99,Completed,Card
2176,71,2024-06-06,0.09,6.99,Completed,Cash
2177,143,2023-10-27,0.00,6.99,Completed,Cash
2178,158,2024-03-21,0.00,14.99,Completed,PayPal
2179,84,2024-10-17,0.00,14.99,Completed,Bank Transfer
2180,32,2023-12-06,0.11,4.99,Completed,Cash
2181,63,2025-03-04,0.00,6.99,Completed,PayPal
2182,91,2025-03-20,0.06,14.99,Completed,PayPal
2183,10,2024-07-10,0.00,14.99,Completed,Card
2184,34,2025-04-27,0.00,4.99,Completed,Card
2185,21,2024-07-13,0.00,14.99,Completed,PayPal
2186,59,2024-11-11,0.11,4.99,Completed,Cash
2187,76,2023-02-18,0.15,6.99,Completed,Bank Transfer
2188,159,2024-08-12,0.00,8.99,Completed,Bank Transfer
2189,96,2024-05-15,0.00,8.99,Completed,Card
